Chain INPUT (policy ACCEPT)
target     prot opt source               destination         
ACCEPT     all  --  0.0.0.0/0            0.0.0.0/0           
LIMITEDNETPERF  tcp  --  96.86.171.206        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  96.86.169.86         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  96.82.94.238         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  96.82.91.238         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  96.82.82.150         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  96.74.86.54          0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  96.73.67.102         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  96.73.125.106        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  96.71.201.190        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  96.70.25.50          0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  96.65.43.82          0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  96.64.233.246        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  96.41.139.12         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  96.37.118.83         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  76.247.179.44        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  76.220.59.188        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  76.218.48.71         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  76.214.109.67        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  76.21.37.221         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  76.20.46.134         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  76.14.36.106         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  76.103.209.205       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  76.103.173.65        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  76.102.9.116         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  75.5.248.247         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  75.4.201.101         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  75.18.200.152        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  75.179.33.192        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  75.151.216.206       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  75.149.59.237        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  75.110.238.11        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  74.87.141.102        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  74.70.78.199         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  73.93.79.102         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  73.93.66.99          0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  73.92.185.133        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  73.90.47.199         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  73.71.20.127         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  73.70.196.192        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  73.241.198.218       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  73.225.41.81         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  73.222.66.200        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  73.222.108.176       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  73.220.18.58         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  73.158.69.68         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  73.158.69.121        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  73.158.29.220        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  73.158.146.39        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  73.151.89.230        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  73.151.254.225       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  73.151.152.80        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  73.151.106.118       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  73.15.166.59         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  72.34.71.122         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  72.222.84.197        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  72.214.81.242        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  71.94.227.156        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  71.93.35.198         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  71.56.153.13         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  71.238.106.73        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  71.202.44.54         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  71.202.170.203       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  71.198.165.99        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  71.198.151.62        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  71.150.130.211       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  71.143.195.250       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  71.128.154.198       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  70.231.95.50         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  70.183.127.182       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  70.182.89.79         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  70.182.86.45         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  70.182.81.82         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  70.182.64.65         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  70.164.38.8          0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  70.115.83.214        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  69.209.16.251        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  69.181.168.117       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  68.74.216.125        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  68.60.115.47         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  68.6.122.26          0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  68.45.173.57         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  68.186.33.122        0.0.0.0/0            tcp dpt:12865
